analysis_group_id,company,symbol,event_date,primary_category,split,default_model_scope,has_main_label,is_default_training_candidate,is_clean_p0_p20,overlap_event_count_p0_p20,relative_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p20,title,sample_policy,policy_reason
002881|2022-04-17|产品/技术创新,美格智能,2881,2022-04-17,产品/技术创新,train,audit_or_aux,1,1,0,11,0.3042661755734395,16.38231148647642,5G产品出货提升，研发及交付顺利进行,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2020-03-25|产品/技术创新,广和通,300638,2020-03-25,产品/技术创新,train,audit_or_aux,1,1,0,18,0.1771799274890875,15.012961007500111,关于取得发明专利证书的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2024-09-20|其他,移为通信,300590,2024-09-20,其他,test,audit_or_aux,1,1,0,10,0.0688773759407671,3.82284181514761,关于召开公司2024年第二次临时股东大会的通知,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2016-07-22|其他,高新兴,300098,2016-07-22,其他,train,audit_or_aux,1,1,0,6,-0.2850867060002014,-49.801054244673,关于使用部分暂时闲置募集资金进行现金管理的实施公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2020-12-16|资本动作,锐明技术,2970,2020-12-16,资本动作,train,audit_or_aux,1,0,0,4,0.1595294726444098,16.45167259254858,国信证券股份有限公司关于公司首次公开发行部分限售股解禁上市流通的核查意见,case_or_audit_only,不满足默认训练候选条件
300638|2019-12-24|产品/技术创新,广和通,300638,2019-12-24,产品/技术创新,train,audit_or_aux,1,1,0,12,-0.1435452904349064,-8.484979327191674,关于取得专利证书的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2018-10-16|其他,日海智能,2313,2018-10-16,其他,train,audit_or_aux,1,1,0,10,-0.1081817161365265,-4.9055643,关于对外投资设立全资子公司的进展公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2013-04-23|业绩信号,日海智能,2313,2013-04-23,业绩信号,train,audit_or_aux,1,1,0,11,0.0442392525872626,2.8527500861999977,预增 预计净利润11889-14632万,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2022-01-27|产品/技术创新,移为通信,300590,2022-01-27,产品/技术创新,train,audit_or_aux,1,1,0,3,-0.0371945834535579,-2.8599912047480376,Q4营收增速迎拐点，电动两轮车订单规模逐步爆发,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2021-03-20|资本动作,锐明技术,2970,2021-03-20,资本动作,train,audit_or_aux,1,1,0,4,-0.3037988514353443,-26.278231956480003,深圳市锐明技术股份有限公司关于向激励对象授予股票期权和限制性股票的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
301608|2025-03-05|管理层/投关信号,博实结,301608,2025-03-05,管理层/投关信号,test,audit_or_aux,1,1,0,2,-0.1002294932064853,-7.58204659424575,投资者关系活动记录表2025年3月5日,main_model_with_overlap_flag,轻度同窗重叠，主模型可用但需重叠标记控制
603236|2023-07-26|资本动作,移远通信,603236,2023-07-26,资本动作,valid,audit_or_aux,1,1,0,12,-0.170121172363344,-32.43403217094005,上海信公轶禾企业管理咨询有限公司关于上海移远通信技术股份有限公司2023年股票期权激励计划授予相关事项之独立财务顾问报告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2020-12-18|资本动作,移为通信,300590,2020-12-18,资本动作,train,audit_or_aux,1,1,0,8,0.2420984302889839,16.587445942883566,2018年限制性股票激励计划(草案修订稿)摘要,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2011-07-29|业绩信号,日海智能,2313,2011-07-29,业绩信号,excluded_unlabeled,audit_or_aux,0,0,0,6,,5.2483200000000005,预增 增长50%~70%,exclude_from_model,主标签缺失，只保留审计
300098|2017-07-05|业绩信号,高新兴,300098,2017-07-05,业绩信号,train,audit_or_aux,1,1,0,10,0.0048821497715745,6.495134191249332,略增 预计净利润17000-19000万,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002881|2019-05-30|资本动作,美格智能,2881,2019-05-30,资本动作,train,audit_or_aux,1,1,0,1,0.1333312086055869,4.3531689976135,2018年年度权益分派实施公告,main_model_with_overlap_flag,轻度同窗重叠，主模型可用但需重叠标记控制
300590|2021-05-25|资本动作,移为通信,300590,2021-05-25,资本动作,train,audit_or_aux,1,1,0,6,-0.1708443385275762,-7.477122276702513,关于回购注销公司2018年股权激励计划剩余未解除限售的限制性股票的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2021-03-04|资本动作,锐明技术,2970,2021-03-04,资本动作,train,audit_or_aux,1,1,0,11,-0.0623703384613347,-6.075644889599999,2021年股票期权与限制性股票激励计划(草案)摘要,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2023-04-07|其他,锐明技术,2970,2023-04-07,其他,valid,audit_or_aux,1,1,0,14,0.2631645297430648,12.642500316166576,关于公司监事逝世的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2018-10-30|业绩信号,移为通信,300590,2018-10-30,业绩信号,train,audit_or_aux,1,1,0,9,0.0411463911330347,1.1174082480000005,2018年第三季度报告全文,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
603236|2023-07-15|风险事件,移远通信,603236,2023-07-15,风险事件,valid,audit_or_aux,1,1,0,7,-0.0786631312334459,-14.122668511368431,首亏 预计:净利润-11600,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
688159|2020-06-29|其他,有方科技,688159,2020-06-29,其他,train,audit_or_aux,1,1,0,4,-0.1375310077737997,-5.942170752413925,:有方科技关于提名董事候选人的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2020-08-04|产品/技术创新,广和通,300638,2020-08-04,产品/技术创新,train,audit_or_aux,1,1,0,11,-0.0274997289672292,-3.642912213990914,受益产品需求快速增长，上半年业绩大增超预期,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
603236|2024-10-22|业绩信号,移远通信,603236,2024-10-22,业绩信号,test,audit_or_aux,1,1,0,10,-0.1072739790681828,-15.82699886523957,2024年第三季度报告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
603236|2021-01-04|资本动作,移远通信,603236,2021-01-04,资本动作,train,audit_or_aux,1,1,0,8,0.3932771716284133,76.060323712464,:关于《关于请做好移远通信非公开发行股票发审委会议准备工作的函》的回复的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2019-07-01|管理层/投关信号,高新兴,300098,2019-07-01,管理层/投关信号,train,audit_or_aux,1,1,0,9,-0.0961433346630937,-45.674346722585845,2019年6月27日投资者关系活动记录表,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2018-05-22|资本动作,高新兴,300098,2018-05-22,资本动作,train,audit_or_aux,1,1,0,5,-0.1197297555783284,-25.43851285610476,利润分配方案落地，天通一号商业运营利好卫星通信业务,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2012-07-13|业绩信号,高新兴,300098,2012-07-13,业绩信号,train,audit_or_aux,1,1,0,1,-0.2857940735670706,-1.5129666864,2012年半年度业绩预告,main_model_with_overlap_flag,轻度同窗重叠，主模型可用但需重叠标记控制
300590|2019-10-25|产品/技术创新,移为通信,300590,2019-10-25,产品/技术创新,train,audit_or_aux,1,1,0,8,0.2135476438349184,10.334082388013998,打入全球的中国品牌，物联网终端领先企业,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2019-03-19|资本动作,移为通信,300590,2019-03-19,资本动作,train,audit_or_aux,1,1,0,3,-0.1016757712715029,-6.571786739647502,业绩符合预期，竞争力不断提升,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2021-10-15|业绩信号,高新兴,300098,2021-10-15,业绩信号,train,audit_or_aux,1,1,0,8,0.0886880374306929,8.3301305840397,扭亏 预计:净利润1569-2339,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
688159|2023-04-22|资本动作,有方科技,688159,2023-04-22,资本动作,valid,audit_or_aux,1,1,0,12,0.3612037658748637,6.877403764282086,关于申请银行授信及全资子公司股权质押的进展公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2021-08-21|资本动作,移为通信,300590,2021-08-21,资本动作,train,audit_or_aux,1,1,0,9,-0.0400961711615871,-6.882031451481428,向特定对象发行股票并在创业板上市发行情况报告书,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2020-02-04|其他,高新兴,300098,2020-02-04,其他,train,audit_or_aux,1,1,0,13,0.2175865241143041,11.545565350756323,关于召开2020年第一次临时股东大会的提示性公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
301608|2025-08-28|资本动作,博实结,301608,2025-08-28,资本动作,test,audit_or_aux,1,1,0,11,0.1616300454799689,14.112589989269752,分红送转 cash_div=0.0 proc=预案,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2012-11-09|其他,高新兴,300098,2012-11-09,其他,train,audit_or_aux,1,1,0,3,-0.1060596109133422,-1.7810444808,关于公司及相关主体承诺履行情况的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
688159|2025-05-21|资本动作,有方科技,688159,2025-05-21,资本动作,test,audit_or_aux,1,1,0,4,-0.0232256887648508,-1.1028728996525046,2025年限制性股票激励计划激励对象名单(截至授予日),robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
688159|2025-10-30|业绩信号,有方科技,688159,2025-10-30,业绩信号,test,audit_or_aux,1,1,0,5,-0.1267367253278041,-7.616508100579386,2025年第三季度报告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002881|2018-04-21|产品/技术创新,美格智能,2881,2018-04-21,产品/技术创新,train,audit_or_aux,1,1,0,8,0.1787167348394673,5.348591138250001,关于使用部分暂时闲置募集资金购买银行理财产品进展的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2018-05-19|资本动作,高新兴,300098,2018-05-19,资本动作,train,audit_or_aux,1,1,0,7,-0.1136866877968259,-22.7594048882785,2017年年度权益分派实施公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2021-08-28|资本动作,高新兴,300098,2021-08-28,资本动作,train,audit_or_aux,1,1,0,16,0.221540985730038,16.40570113957679,分红送转 cash_div=0.0 proc=预案,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002881|2023-04-13|其他,美格智能,2881,2023-04-13,其他,valid,audit_or_aux,1,1,0,9,-0.0774411334751805,-5.915045789515866,关于注销部分募集资金专项账户的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2019-12-20|资本动作,广和通,300638,2019-12-20,资本动作,train,audit_or_aux,1,1,0,13,-0.2141156879387036,-13.07305787385808,关于2018年股票期权与限制性股票激励计划首次授予部分第一个解除限售期解除限售股份上市流通的提示性公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2022-04-29|政策/行业,广和通,300638,2022-04-29,政策/行业,train,audit_or_aux,1,1,0,17,0.0836677846217549,10.370741480981282,业绩符合预期，盈利能力稳健,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2017-07-13|业绩信号,广和通,300638,2017-07-13,业绩信号,train,audit_or_aux,1,1,0,6,-0.1246086129768415,-3.5219456,略增 预计净利润1326-1446万,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002881|2023-09-19|资本动作,美格智能,2881,2023-09-19,资本动作,valid,audit_or_aux,1,1,0,2,-0.1049803639140336,-7.692001863654278,东莞证券股份有限公司关于美格智能技术股份有限公司非公开发行限售股份上市流通的核查意见,main_model_with_overlap_flag,轻度同窗重叠，主模型可用但需重叠标记控制
300590|2019-03-16|资本动作,移为通信,300590,2019-03-16,资本动作,train,audit_or_aux,1,1,0,7,-0.1428764181706664,-9.49858971411,分红送转 cash_div=0.0 proc=预案,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002881|2025-03-01|其他,美格智能,2881,2025-03-01,其他,test,audit_or_aux,1,1,0,6,-0.1344725450916265,-21.15189539935616,关于开展外汇套期保值业务的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2017-09-25|产品/技术创新,广和通,300638,2017-09-25,产品/技术创新,train,audit_or_aux,1,1,0,7,-0.0684452630151805,-1.8673285333333327,关于取得实用新型专利证书的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2020-03-02|其他,锐明技术,2970,2020-03-02,其他,train,audit_or_aux,1,1,0,1,-0.1228373563541491,-17.777585911679992,关于公司完成工商变更登记并换发营业执照的公告,main_model_with_overlap_flag,轻度同窗重叠，主模型可用但需重叠标记控制
002881|2021-08-14|资本动作,美格智能,2881,2021-08-14,资本动作,train,audit_or_aux,1,1,0,11,-0.1319289819930262,-8.745949412321428,回购 预案 金额=493492.2,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2021-01-25|业绩信号,广和通,300638,2021-01-25,业绩信号,train,audit_or_aux,1,1,0,11,-0.1678771310379353,-28.816980753798383,预增 预计净利润27212-30613万,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2013-11-12|其他,日海智能,2313,2013-11-12,其他,train,audit_or_aux,1,1,0,6,-0.1066504821987892,-4.986093297939,日海通讯:关于部分董事辞职的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2020-12-25|产品/技术创新,移为通信,300590,2020-12-25,产品/技术创新,train,audit_or_aux,1,1,0,7,0.0693547660276732,6.685323630434996,关于理财产品到期赎回及继续使用自有资金进行现金管理的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2022-07-16|其他,日海智能,2313,2022-07-16,其他,train,audit_or_aux,1,1,0,3,0.0340771114706487,0.6303681927771432,*ST日海:拟进行资产处置涉及的智慧监狱教育平台相关设备和软件资产评估报告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002881|2024-03-05|其他,美格智能,2881,2024-03-05,其他,test,audit_or_aux,1,0,0,1,-0.1190458455236012,-9.026916054404914,股票交易异常波动公告,case_or_audit_only,不满足默认训练候选条件
300590|2018-05-03|管理层/投关信号,移为通信,300590,2018-05-03,管理层/投关信号,train,audit_or_aux,1,1,0,7,0.0187312080226272,1.1790996000000005,关于参加2018年上海辖区上市公司投资者集体接待日活动的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2024-07-11|业绩信号,锐明技术,2970,2024-07-11,业绩信号,test,audit_or_aux,1,1,0,7,-0.0612809993809411,-11.650656928590626,预增 预计:净利润12100-13500,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2014-12-23|客户/订单,高新兴,300098,2014-12-23,客户/订单,train,audit_or_aux,1,1,0,8,0.2208441068017237,10.050106885380002,关于四川省凉山彝族自治州西昌市公安局天网工程第七期建设租赁采购项目预中标的提示性公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2026-04-18|其他,高新兴,300098,2026-04-18,其他,test,audit_or_aux,1,1,0,33,-0.0626368950412208,-5.662491403251886,独立董事胡志勇先生2025年度述职报告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2020-11-10|资本动作,广和通,300638,2020-11-10,资本动作,train,audit_or_aux,1,1,0,14,-0.0607474196780081,-10.38645269111631,三季报业绩保持高增长,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002881|2024-09-26|资本动作,美格智能,2881,2024-09-26,资本动作,test,audit_or_aux,1,1,0,5,-0.1230163047437074,-6.654040589374125,关于公司控股股东部分股份解除质押的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2017-06-22|资本动作,高新兴,300098,2017-06-22,资本动作,train,audit_or_aux,1,1,0,13,-0.0735744179720508,-7.565739222980001,关于中国证监会上市公司并购重组审核委员会审核公司发行股份购买资产并募集配套资金相关事项的停牌公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2019-12-30|其他,广和通,300638,2019-12-30,其他,train,audit_or_aux,1,1,0,11,-0.0297930223882127,-29.266380073894886,关于使用暂时闲置的募集资金及部分自有闲置资金进行现金管理的进展公告(2019/12/30),robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2020-04-30|其他,日海智能,2313,2020-04-30,其他,train,audit_or_aux,1,1,0,5,-0.0304863725076734,-1.9831115304000009,关于调整2020年度向股东申请借款额度暨关联交易的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2021-07-14|其他,高新兴,300098,2021-07-14,其他,train,audit_or_aux,1,1,0,13,-0.2039997164535312,-19.50093113507776,4-1法律意见书(申报稿)(高新兴科技集团股份有限公司),robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2026-04-29|管理层/投关信号,日海智能,2313,2026-04-29,管理层/投关信号,test,audit_or_aux,1,1,0,11,-0.120174008600298,-4.912771406399999,"日海智能 业绩说明会,网络远程 2026年4月29日15:00-17:00",robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2020-12-16|其他,锐明技术,2970,2020-12-16,其他,train,audit_or_aux,1,0,0,4,0.1595294726444098,16.45167259254858,部分首次公开发行前已发行股份上市流通提示性公告,case_or_audit_only,不满足默认训练候选条件
002881|2021-09-14|其他,美格智能,2881,2021-09-14,其他,train,audit_or_aux,1,1,0,6,0.3295385128706852,16.272978167662718,关于完成工商变更登记的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2020-10-30|业绩信号,高新兴,300098,2020-10-30,业绩信号,train,audit_or_aux,1,1,0,3,0.0219150120329096,2.2461017790539435,续亏 续亏,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2023-07-11|业绩信号,锐明技术,2970,2023-07-11,业绩信号,valid,audit_or_aux,1,1,0,4,-0.078788184340494,-5.187505222123714,扭亏 预计:净利润5500-6500,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2024-06-24|其他,高新兴,300098,2024-06-24,其他,test,audit_or_aux,1,1,0,2,-0.1070104205444536,-9.91935807010181,第六届董事会第十九次会议决议的公告,main_model_with_overlap_flag,轻度同窗重叠，主模型可用但需重叠标记控制
300590|2020-10-17|其他,移为通信,300590,2020-10-17,其他,train,audit_or_aux,1,1,0,17,0.2523590915899382,15.788391125821718,关于公司董事会换届选举的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2012-04-21|资本动作,日海智能,2313,2012-04-21,资本动作,train,audit_or_aux,1,1,0,3,0.0630664095511746,3.2036160000000007,日海通讯：关于全资子公司收购关联方资产的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2021-09-17|其他,高新兴,300098,2021-09-17,其他,train,audit_or_aux,1,1,0,6,0.0122423737559698,2.121246177661069,关于为控股子公司授信融资提供反担保的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002881|2025-05-08|资本动作,美格智能,2881,2025-05-08,资本动作,test,audit_or_aux,1,1,0,12,-0.1605941346011849,-21.913302521425983,关于股份回购进展的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2020-07-21|其他,广和通,300638,2020-07-21,其他,train,audit_or_aux,1,1,0,18,0.2695281425386068,36.604961887084514,关于使用暂时闲置的募集资金进行现金管理的进展公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2017-10-16|其他,广和通,300638,2017-10-16,其他,train,audit_or_aux,1,1,0,5,-0.113802336349198,-4.0945176,第一届董事会第十七次会议决议公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2021-06-08|资本动作,广和通,300638,2021-06-08,资本动作,train,audit_or_aux,1,1,0,14,0.2867666859372246,43.04900183541438,关于2021年股票期权与限制性股票激励计划首次授予限制性股票登记完成的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2025-07-11|资本动作,锐明技术,2970,2025-07-11,资本动作,test,audit_or_aux,1,1,0,8,-0.1795150881882849,-15.260156185924824,关于收到董事长提议实施2025年度中期分红的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2021-08-04|资本动作,高新兴,300098,2021-08-04,资本动作,train,audit_or_aux,1,1,0,7,-0.1443685974387667,-12.599082264187984,关于控股股东、实际控制人减持股份的预披露公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2024-03-29|业绩信号,日海智能,2313,2024-03-29,业绩信号,test,audit_or_aux,1,1,0,10,-0.1831051521983057,-6.783159651840001,2023年年度报告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2022-05-24|管理层/投关信号,日海智能,2313,2022-05-24,管理层/投关信号,train,audit_or_aux,1,1,0,6,-0.1572072768732365,-3.838396316708572,*ST日海:2022年5月23日投资者关系活动记录表(2021年度网上业绩说明会),robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
603236|2023-10-26|其他,移远通信,603236,2023-10-26,其他,valid,audit_or_aux,1,1,0,7,0.1250545960282069,11.28237118753767,第三届董事会第十六次会议决议公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
603236|2019-09-02|资本动作,移远通信,603236,2019-09-02,资本动作,train,audit_or_aux,1,1,0,5,0.0785528920912838,11.310772695258404,2019年中报点评：物联网连接量高增长，公司业绩水涨船高,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2020-12-15|客户/订单,日海智能,2313,2020-12-15,客户/订单,train,audit_or_aux,1,1,0,6,-0.1577798299188428,-7.88013398016,关于全资子公司拟签署中标项目合同暨关联交易的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2020-10-20|风险事件,移为通信,300590,2020-10-20,风险事件,train,audit_or_aux,1,1,0,14,0.3703934894483434,21.991250810925,关于公司申请向特定对象发行股票的审核问询函回复报告(修订稿)(上海移为通信技术股份有限公司)(2020/10/20),robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
603236|2021-09-18|产品/技术创新,移远通信,603236,2021-09-18,产品/技术创新,train,audit_or_aux,1,1,0,8,0.1852546503700163,40.01316465254143,:上海市锦天城律师事务所关于上海移远通信技术股份有限公司2021年第二次临时股东大会的法律意见书,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2021-02-02|风险事件,高新兴,300098,2021-02-02,风险事件,train,audit_or_aux,1,1,0,4,0.0762831715933925,4.267454021784421,:高新兴关注函,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2020-09-08|产品/技术创新,广和通,300638,2020-09-08,产品/技术创新,train,audit_or_aux,1,1,0,14,0.1361219987613924,22.2995648277578,关于取得专利证书的公告(2020/09/08),robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2023-10-30|其他,高新兴,300098,2023-10-30,其他,valid,audit_or_aux,1,1,0,5,-0.0707424422972687,-5.077874631820217,第六届董事会第九次会议决议的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2023-06-16|其他,日海智能,2313,2023-06-16,其他,valid,audit_or_aux,1,1,0,5,-0.1787508102715222,-6.527339528914285,*ST日海:2019年度会计差错更正后财务报表,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2020-03-07|业绩信号,日海智能,2313,2020-03-07,业绩信号,train,audit_or_aux,1,1,0,3,0.058789396810687,4.6609122456000005,业绩快报 营收=4731932200.0 净利润=78924600.0,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
603236|2026-06-03|政策/行业,移远通信,603236,2026-06-03,政策/行业,test,audit_or_aux,1,1,0,6,0.136644936091333,29.872709009565448,通信行业资金流入榜：天孚通信等20股净流入资金超亿元,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300638|2023-12-27|资本动作,广和通,300638,2023-12-27,资本动作,valid,audit_or_aux,1,1,0,12,-0.0647195768772068,-9.833815893394432,回购 股东大会通过 金额=587682.8,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2019-12-12|资本动作,高新兴,300098,2019-12-12,资本动作,train,audit_or_aux,1,1,0,3,-0.0472920083533666,-29.263808728193293,关于终止筹划发行股份购买资产事项的公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2022-05-26|其他,日海智能,2313,2022-05-26,其他,train,audit_or_aux,1,1,0,5,-0.199252955111974,-4.26831140736,*ST日海:关联交易管理制度(2022年5月),robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300590|2021-08-21|其他,移为通信,300590,2021-08-21,其他,train,audit_or_aux,1,1,0,9,-0.0400961711615871,-6.882031451481428,上海市锦天城律师事务所关于公司创业板向特定对象发行A股股票发行过程及认购对象合规性的法律意见书,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2014-12-19|其他,日海智能,2313,2014-12-19,其他,train,audit_or_aux,1,1,0,1,-0.1638797719026817,-7.1092756800000005,日海通讯:第三届监事会第十六次会议决议公告,main_model_with_overlap_flag,轻度同窗重叠，主模型可用但需重叠标记控制
300098|2014-09-12|其他,高新兴,300098,2014-09-12,其他,train,audit_or_aux,1,1,0,12,0.103346997230686,4.7982957372,关于召开2014年第一次临时股东大会的提示性公告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
688159|2025-10-30|管理层/投关信号,有方科技,688159,2025-10-30,管理层/投关信号,test,audit_or_aux,1,1,0,5,-0.1267367253278041,-7.616508100579386,总经理工作细则,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2013-08-01|其他,高新兴,300098,2013-08-01,其他,train,audit_or_aux,1,0,0,5,-0.1145904236164448,-3.2518100592000008,恒泰证券股份有限公司关于公司首次公开发行前已发行股份上市流通的核查意见,case_or_audit_only,不满足默认训练候选条件
300098|2015-01-16|其他,高新兴,300098,2015-01-16,其他,train,audit_or_aux,1,1,0,54,0.4505415488906197,15.632198042328003,上海复利投资咨询合伙企业(有限合伙)及其一致行动人简式权益变动报告书,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002313|2013-11-18|管理层/投关信号,日海智能,2313,2013-11-18,管理层/投关信号,train,audit_or_aux,1,1,0,6,-0.1191611399892454,-5.8081750785500015,日海通讯:2013年11月14日投资者关系活动记录表,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
002970|2021-12-07|其他,锐明技术,2970,2021-12-07,其他,train,audit_or_aux,1,0,0,10,-0.2512011235635599,-22.82501792484572,关于股票交易异常波动公告,case_or_audit_only,不满足默认训练候选条件
002970|2026-04-28|其他,锐明技术,2970,2026-04-28,其他,test,audit_or_aux,1,1,0,12,-0.0814646991831096,-9.44037431281338,董事会薪酬与考核委员会关于公司2024年股票期权激励计划相关事宜的核查意见,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
603236|2025-08-29|管理层/投关信号,移远通信,603236,2025-08-29,管理层/投关信号,test,audit_or_aux,1,1,0,2,0.0123552762493914,3.762278757083029,"移远通信 特定对象调研 2025/8/6,2025/8/25,2025/8/27",main_model_with_overlap_flag,轻度同窗重叠，主模型可用但需重叠标记控制
002881|2019-01-26|其他,美格智能,2881,2019-01-26,其他,train,audit_or_aux,1,1,0,3,-0.2688468196748205,-7.307782197057374,东莞证券股份有限公司关于公司持续督导现场培训报告,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
300098|2012-07-14|业绩信号,高新兴,300098,2012-07-14,业绩信号,train,main_clean,1,1,1,0,-0.2669153460616134,-1.2839532264000002,"首亏 净利润约-1,350万元~-1,050万元,下降202%~231%",main_clean_sensitivity,无同公司 20 日窗口重叠，适合稳健性/敏感性检验
688159|2026-05-21|其他,有方科技,688159,2026-05-21,其他,test,audit_or_aux,1,1,0,7,-0.1479981534923883,-9.821590912466824,53只科创板活跃股获主力资金净流入,robustness_or_case,重叠污染较重，建议仅稳健性或案例使用
